station_name,date,hour,temperature,wind_direction,wind_km/h,precipitation_mm
OLAVARRIA_AERO,01/ENE/2022,03Hs,17.3,45,11,0.0
OLAVARRIA_AERO,01/ENE/2022,06Hs,15.6,302,11,0.0
OLAVARRIA_AERO,01/ENE/2022,09Hs,25.7,255,21,0.0
OLAVARRIA_AERO,01/ENE/2022,12Hs,31.8,269,14,0.0
OLAVARRIA_AERO,01/ENE/2022,15Hs,34.3,316,23,0.0
OLAVARRIA_AERO,01/ENE/2022,18Hs,33.4,321,16,0.0
OLAVARRIA_AERO,01/ENE/2022,21Hs,24.9,216,9,0.0
OLAVARRIA_AERO,02/ENE/2022,00Hs,20.2,141,13,0.0
OLAVARRIA_AERO,02/ENE/2022,03Hs,17.4,105,10,0.0
OLAVARRIA_AERO,02/ENE/2022,06Hs,18.6,184,8,0.0
OLAVARRIA_AERO,02/ENE/2022,09Hs,27.3,190,13,0.0
OLAVARRIA_AERO,02/ENE/2022,12Hs,33.9,117,8,0.0
OLAVARRIA_AERO,02/ENE/2022,15Hs,36.4,245,12,0.0
OLAVARRIA_AERO,02/ENE/2022,18Hs,35.6,215,28,0.0
OLAVARRIA_AERO,02/ENE/2022,21Hs,25.2,130,24,0.0
OLAVARRIA_AERO,03/ENE/2022,00Hs,19.3,95,15,0.0
OLAVARRIA_AERO,03/ENE/2022,03Hs,16.3,51,11,0.0
OLAVARRIA_AERO,03/ENE/2022,06Hs,14.7,351,8,0.0
OLAVARRIA_AERO,03/ENE/2022,09Hs,24.9,294,15,0.0
OLAVARRIA_AERO,03/ENE/2022,12Hs,32.0,263,19,0.0
OLAVARRIA_AERO,03/ENE/2022,15Hs,35.5,273,16,0.0
OLAVARRIA_AERO,03/ENE/2022,18Hs,35.6,270,12,0.0
OLAVARRIA_AERO,03/ENE/2022,21Hs,26.9,171,12,0.0
OLAVARRIA_AERO,04/ENE/2022,00Hs,23.7,144,10,0.0
OLAVARRIA_AERO,04/ENE/2022,03Hs,22.3,247,21,0.0
OLAVARRIA_AERO,04/ENE/2022,06Hs,19.7,265,7,0.0
OLAVARRIA_AERO,04/ENE/2022,09Hs,26.7,218,21,0.0
OLAVARRIA_AERO,04/ENE/2022,12Hs,31.3,222,25,0.0
OLAVARRIA_AERO,04/ENE/2022,15Hs,33.7,229,27,0.0
OLAVARRIA_AERO,04/ENE/2022,18Hs,31.9,208,28,0.0
OLAVARRIA_AERO,04/ENE/2022,21Hs,20.8,151,32,0.0
OLAVARRIA_AERO,05/ENE/2022,00Hs,14.3,123,19,0.0
OLAVARRIA_AERO,05/ENE/2022,03Hs,10.1,120,9,0.0
OLAVARRIA_AERO,05/ENE/2022,06Hs,8.5,117,9,0.0
OLAVARRIA_AERO,05/ENE/2022,09Hs,18.0,108,13,0.0
OLAVARRIA_AERO,05/ENE/2022,12Hs,25.2,120,12,0.0
OLAVARRIA_AERO,05/ENE/2022,15Hs,29.9,118,14,0.0
OLAVARRIA_AERO,05/ENE/2022,18Hs,30.2,90,14,0.0
OLAVARRIA_AERO,05/ENE/2022,21Hs,21.5,81,15,0.0
ORAN_AERO,01/ENE/2022,00Hs,28.9,9,5,0.0
ORAN_AERO,01/ENE/2022,03Hs,23.8,342,4,0.0
ORAN_AERO,01/ENE/2022,06Hs,21.8,357,3,0.0
ORAN_AERO,01/ENE/2022,09Hs,29.5,345,1,0.0
ORAN_AERO,01/ENE/2022,12Hs,39.3,27,6,0.0
ORAN_AERO,01/ENE/2022,15Hs,43.2,60,12,0.0
ORAN_AERO,01/ENE/2022,18Hs,42.4,67,14,0.0
ORAN_AERO,01/ENE/2022,21Hs,28.6,17,10,0.6
ORAN_AERO,02/ENE/2022,00Hs,22.9,330,6,0.4
ORAN_AERO,02/ENE/2022,03Hs,21.1,304,4,0.0
ORAN_AERO,02/ENE/2022,06Hs,20.6,254,3,0.0
ORAN_AERO,02/ENE/2022,09Hs,27.4,199,3,0.0
ORAN_AERO,02/ENE/2022,12Hs,36.0,149,5,0.0
ORAN_AERO,02/ENE/2022,15Hs,40.6,117,7,0.0
ORAN_AERO,02/ENE/2022,18Hs,40.3,69,6,0.0
ORAN_AERO,02/ENE/2022,21Hs,28.6,28,9,0.3
ORAN_AERO,03/ENE/2022,00Hs,21.3,358,5,0.9
ORAN_AERO,03/ENE/2022,03Hs,21.3,9,5,0.0
ORAN_AERO,03/ENE/2022,06Hs,20.3,241,4,1.2
ORAN_AERO,03/ENE/2022,09Hs,22.2,188,10,2.4
ORAN_AERO,03/ENE/2022,12Hs,26.7,237,4,0.4
ORAN_AERO,03/ENE/2022,15Hs,37.0,262,1,0.0
ORAN_AERO,03/ENE/2022,18Hs,36.5,78,7,0.0
ORAN_AERO,03/ENE/2022,21Hs,27.7,58,5,0.0
ORAN_AERO,04/ENE/2022,00Hs,25.0,323,4,0.0
ORAN_AERO,04/ENE/2022,03Hs,24.1,338,2,0.0
ORAN_AERO,04/ENE/2022,06Hs,21.7,249,2,0.0
ORAN_AERO,04/ENE/2022,09Hs,27.4,208,4,0.0
ORAN_AERO,04/ENE/2022,12Hs,37.3,131,3,0.0
ORAN_AERO,04/ENE/2022,15Hs,39.5,102,10,0.0
ORAN_AERO,04/ENE/2022,18Hs,21.8,174,20,0.9
ORAN_AERO,04/ENE/2022,21Hs,19.7,304,4,7.5
ORAN_AERO,05/ENE/2022,00Hs,19.6,11,6,0.9
ORAN_AERO,05/ENE/2022,03Hs,19.3,307,3,2.0
ORAN_AERO,05/ENE/2022,06Hs,19.2,315,3,0.0
ORAN_AERO,05/ENE/2022,09Hs,23.0,286,2,0.0
ORAN_AERO,05/ENE/2022,12Hs,31.3,180,9,0.0
ORAN_AERO,05/ENE/2022,15Hs,35.5,152,9,0.0
ORAN_AERO,05/ENE/2022,18Hs,31.3,211,5,0.0
ORAN_AERO,05/ENE/2022,21Hs,24.6,318,6,0.0
PARANA_AERO,01/ENE/2022,00Hs,27.1,81,10,0.0
PARANA_AERO,01/ENE/2022,03Hs,26.6,55,14,0.0
PARANA_AERO,01/ENE/2022,06Hs,24.8,354,10,0.0
PARANA_AERO,01/ENE/2022,09Hs,31.6,5,6,0.0
PARANA_AERO,01/ENE/2022,12Hs,34.1,308,19,0.0
PARANA_AERO,01/ENE/2022,15Hs,35.9,26,12,0.0
PARANA_AERO,01/ENE/2022,18Hs,35.9,116,23,0.0
PARANA_AERO,01/ENE/2022,21Hs,24.8,19,15,0.4
PARANA_AERO,02/ENE/2022,00Hs,20.2,273,19,1.2
PARANA_AERO,02/ENE/2022,03Hs,23.1,46,9,0.2
PARANA_AERO,02/ENE/2022,06Hs,20.9,79,15,0.0
PARANA_AERO,02/ENE/2022,09Hs,30.6,93,12,0.1
PARANA_AERO,02/ENE/2022,12Hs,37.9,12,9,0.0
PARANA_AERO,02/ENE/2022,15Hs,41.5,311,21,0.0
PARANA_AERO,02/ENE/2022,18Hs,41.1,260,19,0.0
PARANA_AERO,02/ENE/2022,21Hs,27.9,24,16,0.0
PARANA_AERO,03/ENE/2022,00Hs,22.5,121,24,0.1
PARANA_AERO,03/ENE/2022,03Hs,20.7,86,18,0.0
PARANA_AERO,03/ENE/2022,06Hs,19.3,109,9,0.0
PARANA_AERO,03/ENE/2022,09Hs,28.1,123,11,0.0
PARANA_AERO,03/ENE/2022,12Hs,36.2,103,12,0.0
PARANA_AERO,03/ENE/2022,15Hs,40.6,113,11,0.0
PARANA_AERO,03/ENE/2022,18Hs,40.2,132,15,0.0
PARANA_AERO,03/ENE/2022,21Hs,31.2,56,10,0.0
PARANA_AERO,04/ENE/2022,00Hs,27.1,66,18,0.0
PARANA_AERO,04/ENE/2022,03Hs,19.6,167,25,2.1
PARANA_AERO,04/ENE/2022,06Hs,18.9,171,9,0.8
PARANA_AERO,04/ENE/2022,09Hs,24.5,88,10,0.2
PARANA_AERO,04/ENE/2022,12Hs,32.9,217,14,0.0
PARANA_AERO,04/ENE/2022,15Hs,36.8,216,20,0.0
PARANA_AERO,04/ENE/2022,18Hs,36.8,191,17,0.0
PARANA_AERO,04/ENE/2022,21Hs,33.0,175,24,0.0
PARANA_AERO,05/ENE/2022,00Hs,26.2,152,15,0.0
PARANA_AERO,05/ENE/2022,03Hs,20.7,132,30,0.0
PARANA_AERO,05/ENE/2022,06Hs,18.9,129,27,0.0
PARANA_AERO,05/ENE/2022,09Hs,23.8,119,27,0.0
PARANA_AERO,05/ENE/2022,12Hs,30.6,126,20,0.0
PARANA_AERO,05/ENE/2022,15Hs,34.8,142,17,0.0
PARANA_AERO,05/ENE/2022,18Hs,34.1,142,22,0.0
PARANA_AERO,05/ENE/2022,21Hs,25.9,128,19,0.0
PASO_DE_INDIOS,01/ENE/2022,00Hs,14.4,284,38,0.0
PASO_DE_INDIOS,01/ENE/2022,03Hs,12.8,284,34,0.0
PASO_DE_INDIOS,01/ENE/2022,06Hs,12.2,298,34,0.0
PASO_DE_INDIOS,01/ENE/2022,09Hs,15.0,304,41,0.0
PASO_DE_INDIOS,01/ENE/2022,12Hs,17.6,306,51,0.0
PASO_DE_INDIOS,01/ENE/2022,15Hs,19.4,307,51,0.0
PASO_DE_INDIOS,01/ENE/2022,18Hs,22.1,289,66,0.0
PASO_DE_INDIOS,01/ENE/2022,21Hs,17.9,274,41,0.0
PASO_DE_INDIOS,02/ENE/2022,00Hs,14.5,276,38,0.0
PASO_DE_INDIOS,02/ENE/2022,03Hs,12.4,265,37,0.0
PASO_DE_INDIOS,02/ENE/2022,06Hs,11.0,276,38,0.0
PASO_DE_INDIOS,02/ENE/2022,09Hs,10.4,247,45,0.0
PASO_DE_INDIOS,02/ENE/2022,12Hs,13.3,259,50,0.0
PASO_DE_INDIOS,02/ENE/2022,15Hs,16.4,256,60,0.0
PASO_DE_INDIOS,02/ENE/2022,18Hs,16.4,254,50,0.0
PASO_DE_INDIOS,02/ENE/2022,21Hs,13.3,243,39,0.0
PASO_DE_INDIOS,03/ENE/2022,00Hs,12.4,260,23,0.0
PASO_DE_INDIOS,03/ENE/2022,03Hs,12.5,314,20,0.0
PASO_DE_INDIOS,03/ENE/2022,06Hs,12.3,319,32,0.0
PASO_DE_INDIOS,03/ENE/2022,09Hs,15.0,305,47,0.0
PASO_DE_INDIOS,03/ENE/2022,12Hs,18.2,300,56,0.0
PASO_DE_INDIOS,03/ENE/2022,15Hs,21.4,289,52,0.0
PASO_DE_INDIOS,03/ENE/2022,18Hs,22.3,262,71,0.0
PASO_DE_INDIOS,03/ENE/2022,21Hs,15.4,269,69,0.0
PASO_DE_INDIOS,04/ENE/2022,00Hs,11.3,268,72,0.0
PASO_DE_INDIOS,04/ENE/2022,03Hs,9.4,259,55,0.0
PASO_DE_INDIOS,04/ENE/2022,06Hs,9.3,253,53,0.0
PASO_DE_INDIOS,04/ENE/2022,09Hs,12.3,240,61,0.0
PASO_DE_INDIOS,04/ENE/2022,12Hs,17.3,236,39,0.0
PASO_DE_INDIOS,04/ENE/2022,15Hs,21.1,250,34,0.0
PASO_DE_INDIOS,04/ENE/2022,18Hs,22.6,251,31,0.0
PASO_DE_INDIOS,04/ENE/2022,21Hs,20.4,241,29,0.0
PASO_DE_INDIOS,05/ENE/2022,00Hs,16.2,228,29,0.0
PASO_DE_INDIOS,05/ENE/2022,03Hs,14.3,227,19,0.0
PASO_DE_INDIOS,05/ENE/2022,06Hs,13.0,244,5,0.0
PASO_DE_INDIOS,05/ENE/2022,09Hs,17.0,257,2,0.0
PASO_DE_INDIOS,05/ENE/2022,12Hs,21.4,226,10,0.0
PASO_DE_INDIOS,05/ENE/2022,15Hs,26.1,218,10,0.0
PASO_DE_INDIOS,05/ENE/2022,18Hs,28.5,220,18,0.0
PASO_DE_INDIOS,05/ENE/2022,21Hs,27.2,191,9,0.0
PASO_DE_LOS_LIBRES_AERO,01/ENE/2022,00Hs,27.6,20,8,0.0
PASO_DE_LOS_LIBRES_AERO,01/ENE/2022,03Hs,25.5,84,16,0.0
PASO_DE_LOS_LIBRES_AERO,01/ENE/2022,06Hs,23.5,51,11,0.0
PASO_DE_LOS_LIBRES_AERO,01/ENE/2022,09Hs,32.6,19,16,0.0
PASO_DE_LOS_LIBRES_AERO,01/ENE/2022,12Hs,39.2,20,21,0.0
PASO_DE_LOS_LIBRES_AERO,01/ENE/2022,15Hs,41.3,24,17,0.0
PASO_DE_LOS_LIBRES_AERO,01/ENE/2022,18Hs,40.2,19,14,0.0
PASO_DE_LOS_LIBRES_AERO,01/ENE/2022,21Hs,32.0,74,15,0.0
PASO_DE_LOS_LIBRES_AERO,02/ENE/2022,00Hs,30.5,55,14,0.0
PASO_DE_LOS_LIBRES_AERO,02/ENE/2022,03Hs,26.8,75,19,0.0
PASO_DE_LOS_LIBRES_AERO,02/ENE/2022,06Hs,24.1,205,4,0.0
PASO_DE_LOS_LIBRES_AERO,02/ENE/2022,09Hs,33.4,3,20,0.0
PASO_DE_LOS_LIBRES_AERO,02/ENE/2022,12Hs,38.9,312,20,0.0
PASO_DE_LOS_LIBRES_AERO,02/ENE/2022,15Hs,40.3,303,9,0.0
PASO_DE_LOS_LIBRES_AERO,02/ENE/2022,18Hs,40.6,339,9,0.0
PASO_DE_LOS_LIBRES_AERO,02/ENE/2022,21Hs,27.7,140,17,0.2
PASO_DE_LOS_LIBRES_AERO,03/ENE/2022,00Hs,24.0,332,24,0.3
PASO_DE_LOS_LIBRES_AERO,03/ENE/2022,03Hs,23.1,83,12,0.0
PASO_DE_LOS_LIBRES_AERO,03/ENE/2022,06Hs,23.3,16,9,0.0
PASO_DE_LOS_LIBRES_AERO,03/ENE/2022,09Hs,29.5,9,17,0.0
PASO_DE_LOS_LIBRES_AERO,03/ENE/2022,12Hs,35.4,9,16,0.0
PASO_DE_LOS_LIBRES_AERO,03/ENE/2022,15Hs,39.1,31,14,0.0
PASO_DE_LOS_LIBRES_AERO,03/ENE/2022,18Hs,38.6,39,20,0.0
PASO_DE_LOS_LIBRES_AERO,03/ENE/2022,21Hs,25.8,22,33,0.0
PASO_DE_LOS_LIBRES_AERO,04/ENE/2022,00Hs,22.7,128,14,4.1
PASO_DE_LOS_LIBRES_AERO,04/ENE/2022,03Hs,22.6,67,20,0.4
PASO_DE_LOS_LIBRES_AERO,04/ENE/2022,06Hs,21.7,64,19,1.1
PASO_DE_LOS_LIBRES_AERO,04/ENE/2022,09Hs,27.2,31,22,0.2
PASO_DE_LOS_LIBRES_AERO,04/ENE/2022,12Hs,33.9,286,16,0.0
PASO_DE_LOS_LIBRES_AERO,04/ENE/2022,15Hs,34.9,212,15,0.1
PASO_DE_LOS_LIBRES_AERO,04/ENE/2022,18Hs,28.0,69,19,0.7
PASO_DE_LOS_LIBRES_AERO,04/ENE/2022,21Hs,22.7,76,24,4.0
PASO_DE_LOS_LIBRES_AERO,05/ENE/2022,00Hs,20.1,83,13,0.1
PASO_DE_LOS_LIBRES_AERO,05/ENE/2022,03Hs,21.1,256,8,0.0
PASO_DE_LOS_LIBRES_AERO,05/ENE/2022,06Hs,20.0,178,13,0.0
PASO_DE_LOS_LIBRES_AERO,05/ENE/2022,09Hs,25.9,139,24,0.0
PASO_DE_LOS_LIBRES_AERO,05/ENE/2022,12Hs,31.4,138,29,0.0
PASO_DE_LOS_LIBRES_AERO,05/ENE/2022,15Hs,33.2,134,24,0.0
PASO_DE_LOS_LIBRES_AERO,05/ENE/2022,18Hs,32.9,128,30,0.0
PASO_DE_LOS_LIBRES_AERO,05/ENE/2022,21Hs,26.9,131,19,0.0
PCIA._ROQUE_SAENZ_PEÑA_AERO,01/ENE/2022,00Hs,25.2,42,8,0.0
PCIA._ROQUE_SAENZ_PEÑA_AERO,01/ENE/2022,03Hs,24.1,69,13,0.0
PCIA._ROQUE_SAENZ_PEÑA_AERO,01/ENE/2022,06Hs,23.9,50,12,0.0
PCIA._ROQUE_SAENZ_PEÑA_AERO,01/ENE/2022,09Hs,30.7,22,17,0.0
PCIA._ROQUE_SAENZ_PEÑA_AERO,01/ENE/2022,12Hs,39.1,24,18,0.0
PCIA._ROQUE_SAENZ_PEÑA_AERO,01/ENE/2022,15Hs,42.4,37,15,0.0
PCIA._ROQUE_SAENZ_PEÑA_AERO,01/ENE/2022,18Hs,41.8,42,15,0.0
PCIA._ROQUE_SAENZ_PEÑA_AERO,01/ENE/2022,21Hs,31.7,59,11,0.0
PCIA._ROQUE_SAENZ_PEÑA_AERO,02/ENE/2022,00Hs,29.3,74,12,0.0
PCIA._ROQUE_SAENZ_PEÑA_AERO,02/ENE/2022,03Hs,31.8,34,15,0.0
PCIA._ROQUE_SAENZ_PEÑA_AERO,02/ENE/2022,06Hs,23.1,179,14,0.7
PCIA._ROQUE_SAENZ_PEÑA_AERO,02/ENE/2022,09Hs,27.9,61,10,0.2
PCIA._ROQUE_SAENZ_PEÑA_AERO,02/ENE/2022,12Hs,33.6,23,15,1.1
PCIA._ROQUE_SAENZ_PEÑA_AERO,02/ENE/2022,15Hs,42.5,40,15,0.0
PCIA._ROQUE_SAENZ_PEÑA_AERO,02/ENE/2022,18Hs,41.8,48,10,0.0
PCIA._ROQUE_SAENZ_PEÑA_AERO,02/ENE/2022,21Hs,25.7,113,26,0.6
PCIA._ROQUE_SAENZ_PEÑA_AERO,03/ENE/2022,00Hs,21.5,170,11,1.9
PCIA._ROQUE_SAENZ_PEÑA_AERO,03/ENE/2022,03Hs,21.2,67,19,4.8
PCIA._ROQUE_SAENZ_PEÑA_AERO,03/ENE/2022,06Hs,21.5,349,15,2.0
PCIA._ROQUE_SAENZ_PEÑA_AERO,03/ENE/2022,09Hs,23.0,145,10,0.2
PCIA._ROQUE_SAENZ_PEÑA_AERO,03/ENE/2022,12Hs,31.4,2,4,0.0
PCIA._ROQUE_SAENZ_PEÑA_AERO,03/ENE/2022,15Hs,35.9,55,5,0.0
PCIA._ROQUE_SAENZ_PEÑA_AERO,03/ENE/2022,18Hs,36.2,84,8,0.0
PCIA._ROQUE_SAENZ_PEÑA_AERO,03/ENE/2022,21Hs,29.2,64,8,0.0
PCIA._ROQUE_SAENZ_PEÑA_AERO,04/ENE/2022,00Hs,26.2,43,10,0.0
PCIA._ROQUE_SAENZ_PEÑA_AERO,04/ENE/2022,03Hs,23.6,14,14,0.1
PCIA._ROQUE_SAENZ_PEÑA_AERO,04/ENE/2022,06Hs,20.9,16,9,0.4
PCIA._ROQUE_SAENZ_PEÑA_AERO,04/ENE/2022,09Hs,26.4,20,7,0.3
PCIA._ROQUE_SAENZ_PEÑA_AERO,04/ENE/2022,12Hs,35.9,200,8,0.0
PCIA._ROQUE_SAENZ_PEÑA_AERO,04/ENE/2022,15Hs,31.6,197,25,0.0
PCIA._ROQUE_SAENZ_PEÑA_AERO,04/ENE/2022,18Hs,25.1,319,15,0.8
PCIA._ROQUE_SAENZ_PEÑA_AERO,04/ENE/2022,21Hs,22.6,259,7,1.2
PCIA._ROQUE_SAENZ_PEÑA_AERO,05/ENE/2022,00Hs,22.2,194,2,0.3
PCIA._ROQUE_SAENZ_PEÑA_AERO,05/ENE/2022,03Hs,20.1,80,8,1.6
PCIA._ROQUE_SAENZ_PEÑA_AERO,05/ENE/2022,06Hs,20.3,291,6,0.9
PCIA._ROQUE_SAENZ_PEÑA_AERO,05/ENE/2022,09Hs,26.2,231,7,0.0
PCIA._ROQUE_SAENZ_PEÑA_AERO,05/ENE/2022,12Hs,35.2,165,8,0.0
PCIA._ROQUE_SAENZ_PEÑA_AERO,05/ENE/2022,15Hs,37.7,153,11,0.0
PCIA._ROQUE_SAENZ_PEÑA_AERO,05/ENE/2022,18Hs,30.1,187,7,0.1
PCIA._ROQUE_SAENZ_PEÑA_AERO,05/ENE/2022,21Hs,27.6,171,6,0.0
PEHUAJO_AERO,01/ENE/2022,00Hs,21.6,247,11,0.0
PEHUAJO_AERO,01/ENE/2022,03Hs,18.0,206,9,0.0
PEHUAJO_AERO,01/ENE/2022,06Hs,17.2,292,9,0.4
PEHUAJO_AERO,01/ENE/2022,09Hs,24.4,237,15,0.2
PEHUAJO_AERO,01/ENE/2022,12Hs,29.0,258,11,1.2
PEHUAJO_AERO,01/ENE/2022,15Hs,34.8,306,15,0.6
PEHUAJO_AERO,01/ENE/2022,18Hs,34.7,312,16,0.0
PEHUAJO_AERO,01/ENE/2022,21Hs,26.7,260,6,0.0
PEHUAJO_AERO,02/ENE/2022,00Hs,22.5,185,4,0.0
PEHUAJO_AERO,02/ENE/2022,03Hs,19.6,15,9,0.2
PEHUAJO_AERO,02/ENE/2022,06Hs,19.9,184,6,0.0
PEHUAJO_AERO,02/ENE/2022,09Hs,29.3,158,14,0.0
PEHUAJO_AERO,02/ENE/2022,12Hs,34.0,32,14,0.2
PEHUAJO_AERO,02/ENE/2022,15Hs,34.8,253,11,0.7
PEHUAJO_AERO,02/ENE/2022,18Hs,36.3,254,30,0.1
PEHUAJO_AERO,02/ENE/2022,21Hs,30.3,161,24,0.0
PEHUAJO_AERO,03/ENE/2022,00Hs,21.6,94,14,0.0
PEHUAJO_AERO,03/ENE/2022,03Hs,17.0,79,11,0.0
PEHUAJO_AERO,03/ENE/2022,06Hs,15.1,67,9,0.0
PEHUAJO_AERO,03/ENE/2022,09Hs,27.1,210,8,0.0
PEHUAJO_AERO,03/ENE/2022,12Hs,33.8,225,10,0.0
PEHUAJO_AERO,03/ENE/2022,15Hs,38.6,312,6,0.0
PEHUAJO_AERO,03/ENE/2022,18Hs,38.3,326,11,0.0
PEHUAJO_AERO,03/ENE/2022,21Hs,23.1,241,13,1.2
PEHUAJO_AERO,04/ENE/2022,00Hs,21.7,19,17,2.2
PEHUAJO_AERO,04/ENE/2022,03Hs,20.1,243,11,0.0
PEHUAJO_AERO,04/ENE/2022,06Hs,18.0,236,13,0.0
PEHUAJO_AERO,04/ENE/2022,09Hs,27.1,198,25,0.0
PEHUAJO_AERO,04/ENE/2022,12Hs,32.7,207,27,0.0
PEHUAJO_AERO,04/ENE/2022,15Hs,35.0,216,29,0.0
PEHUAJO_AERO,04/ENE/2022,18Hs,34.1,215,27,0.0
PEHUAJO_AERO,04/ENE/2022,21Hs,25.5,177,18,0.0
PEHUAJO_AERO,05/ENE/2022,00Hs,20.2,113,29,0.0
PEHUAJO_AERO,05/ENE/2022,03Hs,14.9,102,17,0.0
PEHUAJO_AERO,05/ENE/2022,06Hs,10.9,96,11,0.0
PEHUAJO_AERO,05/ENE/2022,09Hs,19.6,97,16,0.0
PEHUAJO_AERO,05/ENE/2022,12Hs,27.4,123,15,0.0
PEHUAJO_AERO,05/ENE/2022,15Hs,32.0,123,17,0.0
PEHUAJO_AERO,05/ENE/2022,18Hs,32.0,109,18,0.0
PEHUAJO_AERO,05/ENE/2022,21Hs,22.9,83,15,0.0
PERITO_MORENO_AERO,01/ENE/2022,00Hs,6.8,316,28,0.0
PERITO_MORENO_AERO,01/ENE/2022,03Hs,5.9,296,15,0.0
PERITO_MORENO_AERO,01/ENE/2022,06Hs,4.8,300,12,0.0
PERITO_MORENO_AERO,01/ENE/2022,09Hs,7.0,266,7,0.0
PERITO_MORENO_AERO,01/ENE/2022,12Hs,13.6,279,33,0.0
PERITO_MORENO_AERO,01/ENE/2022,15Hs,13.5,273,48,0.0
PERITO_MORENO_AERO,01/ENE/2022,18Hs,15.5,274,52,0.0
PERITO_MORENO_AERO,01/ENE/2022,21Hs,11.3,295,45,0.0
PERITO_MORENO_AERO,02/ENE/2022,00Hs,7.1,303,37,0.0
PERITO_MORENO_AERO,02/ENE/2022,03Hs,6.6,285,34,0.0
PERITO_MORENO_AERO,02/ENE/2022,06Hs,5.4,283,30,0.0
PERITO_MORENO_AERO,02/ENE/2022,09Hs,7.8,275,35,0.0
PERITO_MORENO_AERO,02/ENE/2022,12Hs,10.9,283,36,0.0
PERITO_MORENO_AERO,02/ENE/2022,15Hs,13.3,279,36,0.0
PERITO_MORENO_AERO,02/ENE/2022,18Hs,12.8,279,46,0.0
PERITO_MORENO_AERO,02/ENE/2022,21Hs,9.7,282,34,0.0
PERITO_MORENO_AERO,03/ENE/2022,00Hs,7.1,309,19,0.0
PERITO_MORENO_AERO,03/ENE/2022,03Hs,5.5,277,12,0.0
PERITO_MORENO_AERO,03/ENE/2022,06Hs,5.6,303,13,0.0
PERITO_MORENO_AERO,03/ENE/2022,09Hs,9.8,268,34,0.0
PERITO_MORENO_AERO,03/ENE/2022,12Hs,14.0,281,43,0.0
PERITO_MORENO_AERO,03/ENE/2022,15Hs,14.8,276,63,0.0
PERITO_MORENO_AERO,03/ENE/2022,18Hs,12.2,279,62,0.0
PERITO_MORENO_AERO,03/ENE/2022,21Hs,8.6,269,45,0.0
PERITO_MORENO_AERO,04/ENE/2022,00Hs,7.1,284,30,0.0
PERITO_MORENO_AERO,04/ENE/2022,03Hs,6.2,290,37,0.0
PERITO_MORENO_AERO,04/ENE/2022,06Hs,5.6,287,36,0.0
PERITO_MORENO_AERO,04/ENE/2022,09Hs,9.3,280,47,0.0
PERITO_MORENO_AERO,04/ENE/2022,12Hs,12.3,280,52,0.0
PERITO_MORENO_AERO,04/ENE/2022,15Hs,14.0,282,56,0.0
PERITO_MORENO_AERO,04/ENE/2022,18Hs,13.3,287,60,0.0
PERITO_MORENO_AERO,04/ENE/2022,21Hs,10.1,286,49,0.0
PERITO_MORENO_AERO,05/ENE/2022,00Hs,8.3,285,43,0.0
PERITO_MORENO_AERO,05/ENE/2022,03Hs,7.4,290,36,0.0
PERITO_MORENO_AERO,05/ENE/2022,06Hs,6.7,292,38,0.0
PERITO_MORENO_AERO,05/ENE/2022,09Hs,10.5,288,40,0.0
PERITO_MORENO_AERO,05/ENE/2022,12Hs,16.6,280,38,0.0
PERITO_MORENO_AERO,05/ENE/2022,15Hs,19.2,278,36,0.0
PERITO_MORENO_AERO,05/ENE/2022,18Hs,19.5,276,42,0.0
PERITO_MORENO_AERO,05/ENE/2022,21Hs,15.9,291,40,0.0
PIGUE_AERO,01/ENE/2022,00Hs,19.1,171,12,0.0
PIGUE_AERO,01/ENE/2022,03Hs,17.7,144,10,0.0
PIGUE_AERO,01/ENE/2022,06Hs,15.5,214,14,0.0
PIGUE_AERO,01/ENE/2022,09Hs,21.3,208,21,0.0
PIGUE_AERO,01/ENE/2022,12Hs,26.8,230,20,0.0
PIGUE_AERO,01/ENE/2022,15Hs,29.9,259,19,0.0
PIGUE_AERO,01/ENE/2022,18Hs,30.1,257,18,0.0
PIGUE_AERO,01/ENE/2022,21Hs,22.7,261,7,0.0
PIGUE_AERO,02/ENE/2022,00Hs,20.5,295,7,0.0
PIGUE_AERO,02/ENE/2022,03Hs,19.4,196,10,0.0
PIGUE_AERO,02/ENE/2022,06Hs,19.0,181,10,0.0
PIGUE_AERO,02/ENE/2022,09Hs,24.9,229,21,0.0
PIGUE_AERO,02/ENE/2022,12Hs,29.1,242,15,0.0
PIGUE_AERO,02/ENE/2022,15Hs,30.2,230,21,0.0
PIGUE_AERO,02/ENE/2022,18Hs,28.0,217,31,0.0
PIGUE_AERO,02/ENE/2022,21Hs,23.7,220,20,0.0
PIGUE_AERO,03/ENE/2022,00Hs,19.0,259,7,0.0
PIGUE_AERO,03/ENE/2022,03Hs,14.8,217,6,0.0
PIGUE_AERO,03/ENE/2022,06Hs,14.1,5,12,0.0
PIGUE_AERO,03/ENE/2022,09Hs,23.1,286,19,0.0
PIGUE_AERO,03/ENE/2022,12Hs,28.2,250,18,0.0
PIGUE_AERO,03/ENE/2022,15Hs,31.0,258,21,0.0
PIGUE_AERO,03/ENE/2022,18Hs,31.8,277,24,0.0
PIGUE_AERO,03/ENE/2022,21Hs,24.6,222,5,0.0
PIGUE_AERO,04/ENE/2022,00Hs,23.7,211,21,0.0
PIGUE_AERO,04/ENE/2022,03Hs,21.0,219,25,0.0
